genres,title,tags,id,developer,Añio,price
"['Adventure', 'Indie']",Metal Dead,"['Adventure', 'Indie', 'Zombies', 'Point & Click', 'Funny', 'Story Rich', 'Horror', 'Comedy', 'Blood', 'Gore', 'Retro', 'Singleplayer', 'Dark Humor', '2D', 'Puzzle', 'Great Soundtrack', 'Violent', 'Casual', 'Hand-drawn']",302690,Walk Thru Walls Studios,2014,4.99
['Action'],Styx: Master of Shadows,"['Stealth', 'Fantasy', 'Singleplayer', 'Adventure', 'Action', 'Third Person', 'RPG', 'Assassin', 'Parkour', 'Steampunk', 'Atmospheric', 'Magic', 'Dark Fantasy', 'Story Rich', 'Open World', 'Difficult', 'Great Soundtrack', 'Gore', 'Indie', 'Sandbox']",242640,Cyanide Studio,2014,29.99
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",Counter-Strike Nexon: Zombies,"['Free to Play', 'Zombies', 'Multiplayer', 'FPS', 'Shooter', 'Action', 'Gore', 'First-Person', 'Co-op', 'Horror', 'PvP', 'Online Co-Op', 'Singleplayer', 'PvE', 'Classic', 'Massively Multiplayer', 'Mod', 'Funny', 'Walking Simulator', 'Indie']",273110,Nexon,2014,0.0
"['Action', 'Adventure', 'Indie']",Crow,"['Action', 'Adventure', 'Indie']",323430,Sunside Inc,2014,9.99
"['Adventure', 'Casual', 'RPG']",Costume Quest 2,"['RPG', 'Adventure', 'Casual', 'Comedy', 'Funny', 'Singleplayer', 'Family Friendly', 'Turn-Based Combat', 'Cute', 'Turn-Based', 'Fantasy', 'Indie', 'Action', 'Female Protagonist', 'Multiplayer', 'JRPG']",275180,Double Fine Productions,2014,14.99
['Racing'],Trials Fusion - Welcome to the Abyss,['Racing'],326170,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",2014,4.99
['Strategy'],Disciples Sacred Lands Gold,"['Strategy', 'Turn-Based', 'Fantasy', 'Classic']",281450,Strategy First,1999,7.99
"['Adventure', 'Casual']",Season Match 2,"['Match 3', 'Adventure', 'Casual', 'Puzzle']",320650,URSE Games,2008,3.99
['Action'],Tron 2.0,"['Action', 'Sci-fi', 'FPS', 'Classic', 'Cyberpunk', 'Singleplayer', 'RPG', 'Atmospheric', 'Multiplayer', 'Adventure']",327740,"Monolith Productions, Inc.",2003,9.99
['Adventure'],Disney Princess: Enchanted Journey,"['Adventure', 'Female Protagonist', 'Action', 'Family Friendly', 'Illuminati']",322130,Papaya Studio,2007,19.99
"['Action', 'Casual', 'Strategy']",Gods vs Humans,"['Strategy', 'Casual', 'Action']",322980,Artefacts Studio,2013,4.99
"['Adventure', 'Casual', 'Indie']",1HEART,"['Adventure', 'Indie', 'Point & Click', 'Horror', 'Atmospheric']",270190,Chicken in The Corn,2014,9.99
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Sigils of Elohim,"['Free to Play', 'Casual', 'Puzzle', 'Indie', 'Strategy', 'Singleplayer']",321480,Croteam,2014,0.0
['Action'],The Evil Within Season Pass,"['Action', 'Horror', 'Survival Horror']",318750,Tango Gameworks,2014,9.99
"['Action', 'Indie', 'RPG']",Drifting Lands,"['Indie', 'Action', 'RPG', ""Shoot 'Em Up"", 'Singleplayer', 'Bullet Hell', 'Sci-fi', 'Hack and Slash']",322750,Alkemi,2017,18.99
['Action'],The Evil Within,"['Horror', 'Survival Horror', 'Psychological Horror', 'Gore', 'Atmospheric', 'Action', 'Singleplayer', 'Third Person', 'Survival', 'Zombies', 'Dark', 'Adventure', 'Stealth', 'Third-Person Shooter', 'Difficult', 'Cinematic', 'Shooter', 'Story Rich', 'Walking Simulator', 'Open World']",268050,Tango Gameworks,2014,19.99
"['Adventure', 'Casual', 'RPG']",Deep Dungeons of Doom,"['RPG', 'Casual', 'Adventure', 'Pixel Graphics', 'Rogue-like', 'Dungeon Crawler', 'Action', 'Fantasy']",325090,Bossa Studios,2014,4.99
['Strategy'],Graviteam Tactics: Operation Hooper,['Strategy'],326390,Graviteam,2014,14.99
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - Generalissimo,"['Strategy', 'RPG', 'Simulation']",306396,Haemimont Games,2014,3.99
['Action'],Killing Floor - Toy Master,"['Horror', 'Free to Play', 'Multiplayer', 'Action', 'Zombies', 'FPS', 'Survival', 'Co-op', 'Mod', 'Shooter', 'First-Person', 'Gore', 'Singleplayer', 'Open World', 'Sandbox', 'Funny', 'Adventure']",326960,"David Hensley,Alex Quick",2014,0.0
"['Action', 'Indie']",A City Sleeps™,"['Indie', 'Action', 'Bullet Hell', 'Rhythm', 'Female Protagonist', ""Shoot 'Em Up""]",316180,"Harmonix Music Systems, Inc",2014,9.99
"['Adventure', 'Casual']",Enigmatis: The Ghosts of Maple Creek,"['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",284750,Artifex Mundi,2011,9.99
"['Indie', 'Simulation', 'Strategy']",Ultimate General: Gettysburg,"['Strategy', 'Historical', 'Simulation', 'RTS', 'Tactical', 'Indie', 'Wargame', 'War', 'Singleplayer', 'Multiplayer', 'Military']",306660,Game-Labs,2014,14.99
['Casual'],Black Viper: Sophia's Fate,"['Casual', 'Hidden Object', 'Point & Click']",322990,TiconBlu,2014,9.99
"['Indie', 'RPG', 'Simulation', 'Strategy']",Smugglers 5: Invasion,"['Strategy', 'RPG', 'Indie', 'Simulation', 'Space']",326230,Niels Bauer Games,2014,9.99
"['Racing', 'Sports']",F1 2014,"['Racing', 'Sports', 'Simulation', 'Multiplayer', 'Singleplayer', 'Co-op', 'Driving', 'Arcade', 'Realistic']",226580,Codemasters,2014,29.99
['Action'],Man in a Maze: Deathmatch,['Action'],310990,SmallGreenHill,2014,9.99
"['Adventure', 'Casual', 'Indie']",The Treasures of Montezuma 3,"['Casual', 'Indie', 'Adventure', 'Match 3', 'Atmospheric']",320690,Alawar Entertainment,2011,3.99
"['Action', 'Adventure']",Middle-earth: Shadow of Mordor - Test of Wisdom,"['Action', 'Adventure']",318401,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",2014,2.99
"['Adventure', 'Simulation']",Sword of the Samurai,"['Adventure', 'Simulation', 'Retro', 'Classic', 'Strategy']",327950,"MicroProse Software, Inc",1989,6.99
"['Action', 'Adventure', 'Casual', 'Indie']",Devil's Dare 悪魔の挑戦,"['Action', 'Indie', 'Casual', 'Adventure', ""Beat 'em up"", 'Arcade', 'Replay Value', '2D', 'Local Co-Op', '4 Player Local', 'Retro']",279580,Secret Base,2014,12.99
"['Action', 'Indie']",Screencheat,"['Split Screen', 'Action', 'Indie', 'Local Multiplayer', 'FPS', 'Multiplayer', '4 Player Local', 'Controller', 'Funny', 'Local Co-Op']",301970,Samurai Punk,2014,14.99
"['Racing', 'Simulation', 'Sports']",MotoGP™14 Donington Park British Grand Prix DLC,"['Simulation', 'Racing', 'Sports']",297990,Milestone S.r.l.,2014,2.99
['Indie'],Vampires: Guide Them to Safety! - Soundtrack,['Indie'],329180,CBE software s.r.o.,2014,2.99
['Simulation'],X-Plane 10 AddOn - Carenado - PA28 181 Archer II,['Simulation'],325141,Carenado,2014,24.99
['Strategy'],Warlock 2: The Thrilling Trio,['Strategy'],320720,Ino-Co Plus,2014,4.99
['Indie'],Life of Pixel,"['Indie', 'Platformer', 'Retro', 'Pixel Graphics', '2D', 'Adventure', 'Great Soundtrack', 'Singleplayer']",327260,Super Icon Ltd,2014,6.99
['RPG'],Sacred 3. Orcland Story,['RPG'],261161,Keen Games,2014,2.99
['Indie'],Vampires: Guide Them to Safety!,"['Indie', 'Vampire', 'Puzzle']",328780,CBE software s.r.o.,2014,4.99
"['Action', 'Adventure']",Sniper Elite 3 - International Camouflage Rifles Pack,"['Action', 'Adventure']",326431,Rebellion,2014,1.99
"['Action', 'Indie', 'Strategy']",Awesomenauts - Wraithlord Scoop Skin,"['Strategy', 'Action', 'Indie']",327530,Ronimo Games,2014,4.99
['Simulation'],The Count of Monster Disco,"['Simulation', 'Trains', 'Driving', 'Casual', 'Singleplayer', 'Family Friendly', 'Atmospheric', 'Sandbox', 'Open World', 'Relaxing', 'TrackIR', 'Level Editor', 'Realistic', 'Moddable', 'Building', 'Sports', 'Horror', 'City Builder']",277751,"Skyhook Games,Dovetail Games",2014,9.99
"['Adventure', 'Indie']",Sign Motion,"['Indie', 'Adventure', 'Platformer']",321370,Midnart,2014,9.99
"['Action', 'Indie', 'Strategy']",Robowars,"['Indie', 'Strategy', 'Action', 'Tower Defense']",285090,N-Game Studios,2014,14.99
"['Indie', 'RPG', 'Strategy']",Sproggiwood,"['Rogue-like', 'Turn-Based', 'Grid-Based Movement', 'Cute', 'Procedural Generation', 'Turn-Based Combat', 'Indie', 'Tactical', 'RPG', 'Turn-Based Tactics', 'Strategy', 'Fantasy', 'Great Soundtrack', 'Turn-Based Strategy', 'Replay Value', 'Loot', 'Perma Death', 'Tactical RPG', 'Story Rich', 'Dark Fantasy']",311720,Freehold Games,2014,14.99
"['Action', 'Adventure', 'Simulation']",Enforcer: Police Crime Action,"['Simulation', 'Action', 'Open World', 'Adventure', 'Crime', 'Singleplayer', 'Indie', 'Sandbox', 'Third Person', 'Shooter', 'Multiplayer']",318220,Odin Game Studio,2014,19.99
"['Action', 'Indie']",REVOLVER360 RE:ACTOR,"['Action', ""Shoot 'Em Up"", 'Indie', 'Bullet Hell', 'Shooter', 'Arcade', 'Side Scroller', 'Singleplayer', 'Great Soundtrack', 'Difficult', 'Sci-fi', '2.5D', 'Score Attack', 'Futuristic', 'Mechs', 'Robots', 'Atmospheric', 'Destruction', 'Controller', '2D']",313400,Cross Eaglet,2014,9.99
['Indie'],TesserAct,"['Indie', 'Female Protagonist', 'Puzzle', 'First-Person']",304810,Propelled Bird Software,2014,14.99
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Czech Paint Jobs Pack,"['Simulation', 'Indie']",318511,SCS Software,2014,0.99
['Adventure'],eXperience 112,"['Adventure', 'Female Protagonist', 'Point & Click']",324770,Lexis Numerique,2007,9.99
['Action'],The Stalin Subway: Red Veil,"['Action', 'FPS', 'Female Protagonist', 'First-Person']",311120,Orion Games,2006,2.99
"['Adventure', 'Casual', 'Indie']",Dungeon Lurk II - Leona,"['Adventure', 'Indie', 'Casual']",322580,Keys of Nine Entertainment,2014,9.99
"['Indie', 'Simulation', 'Strategy']",Spacebase DF-9,"['Simulation', 'Space', 'Sci-fi', 'Base Building', 'Strategy', 'Indie', 'Sandbox', 'Building', 'Survival', 'Singleplayer', 'Futuristic', 'Management', 'Comedy', 'City Builder', '2D', 'Isometric']",246090,Double Fine Productions,2014,9.99
"['Action', 'Indie']",Daedalus - No Escape,"['Action', 'Indie', 'Top-Down', 'Multiplayer', 'Top-Down Shooter', 'Arena Shooter']",315830,Patrice Meneguzzi,2014,4.99
['Adventure'],The Moon Sliver,"['Walking Simulator', 'Adventure', 'Psychological Horror', 'Exploration', 'Story Rich', 'First-Person', 'Indie', 'Horror', 'Short']",329830,David Szymanski,2014,1.99
"['Action', 'Indie', 'Racing']",BlazeRush,"['Racing', 'Indie', 'Action', 'Arcade', '4 Player Local', 'Local Multiplayer', 'VR', 'Top-Down']",302710,Targem Games,2014,9.99
"['Action', 'Adventure']",Middle-earth: Shadow of Mordor - Endless Challenge,"['Adventure', 'Action']",318402,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",2014,2.99
['Simulation'],X-Plane 10 AddOn - Carenado - C172N Skyhawk II,['Simulation'],325140,Carenado,2014,24.99
['Adventure'],Sanitarium,"['Adventure', 'Point & Click', 'Horror', 'Classic', 'Retro', 'Atmospheric', 'Psychological Horror', 'Story Rich', 'Isometric', ""1990's"", 'Dark', 'Surreal']",284050,"DotEmu,DreamForge Intertainment",1998,9.99
"['Action', 'Casual', 'Indie']",QbQbQb,"['Action', 'Casual', 'Indie', 'Music', 'Puzzle', 'Great Soundtrack']",329320,Rezoner,2014,4.99
['Simulation'],Train Simulator: BR Class 45 'Peak' Loco Add-On,"['Simulation', 'Trains', 'Building', 'Driving', 'Open World', 'Sandbox', 'Casual', 'Realistic', 'Singleplayer', 'Level Editor', 'TrackIR', 'Family Friendly', 'Atmospheric', 'Moddable', 'Relaxing', 'Sports', 'City Builder']",277731,Dovetail Games,2014,19.99
"['Indie', 'Racing', 'Sports', 'Early Access']",Tail Drift,"['Early Access', 'Sports', 'Indie', 'Racing']",330520,Attract Mode Games,2014,9.99
['Simulation'],Farming Simulator 15,"['Simulation', 'Multiplayer', 'Open World', 'Moddable', 'Agriculture', 'Singleplayer', 'Realistic', 'Co-op', 'Relaxing', 'Driving', 'Economy', 'Physics', 'Management', 'Sandbox', 'Mod', 'Strategy', 'Online Co-Op', 'Atmospheric', 'Family Friendly', 'Massively Multiplayer']",313160,Giants Software,2014,19.99
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Miscreated,"['Early Access', 'Survival', 'Open World', 'Zombies', 'Multiplayer', 'Post-apocalyptic', 'Crafting', 'Massively Multiplayer', 'PvP', 'Action', 'Sandbox', 'Co-op', 'FPS', 'Simulation', 'First-Person', 'Horror', 'Indie', 'Walking Simulator', 'Singleplayer', 'MMORPG']",299740,Entrada Interactive LLC,2014,19.99
"['Casual', 'Indie']",Cosmic DJ,"['Casual', 'Indie', 'Music']",297110,Gl33k,2014,2.99
['Adventure'],The Interactive Adventures of Dog Mendonça &amp; Pizzaboy®,"['Adventure', 'Point & Click']",330420,OKAM Studio,2016,14.99
"['Simulation', 'Strategy']",Alea Jacta Est,"['Strategy', 'Simulation', 'Grand Strategy', 'Historical', 'Rome', 'Singleplayer', 'Multiplayer', 'Replay Value']",313660,Ageod,2012,24.99
"['Simulation', 'Strategy']",Alea Jacta Est Spartacus 73BC,"['Strategy', 'Simulation']",329551,Ageod,2014,3.99
"['Simulation', 'Strategy']",Alea Jacta Est Cantabrian Wars,"['Strategy', 'Simulation']",329550,Ageod,2014,3.99
"['Action', 'Simulation']",Aviator - Bush Pilot,"['Simulation', 'Action', 'Flight']",273830,Netmin Games,2014,9.99
['Action'],The Binding of Isaac: Rebirth,"['Indie', 'Replay Value', 'Rogue-like', 'Difficult', 'Pixel Graphics', 'Great Soundtrack', 'Remake', 'Dungeon Crawler', 'Dark', 'Singleplayer', 'Local Co-Op', '2D', 'Procedural Generation', 'Gore', 'Atmospheric', 'Action', 'Rogue-lite', 'Co-op', 'Twin Stick Shooter', 'Horror']",250900,"Nicalis, Inc.",2014,14.99
"['Action', 'Simulation', 'Strategy']",Arma 3 Helicopters,"['Simulation', 'Action', 'Strategy', 'Tactical', 'Shooter']",304380,Bohemia Interactive,2014,11.99
['Adventure'],Broken Sword 4 - the Angel of Death,"['Mystery', 'Adventure', 'Point & Click', 'Singleplayer']",316160,Sumo Digital Ltd,2006,5.99
"['Action', 'Indie', 'Racing']",Space Warp,"['Indie', 'Racing', 'Action', 'Space', '2D', 'Competitive', 'Sci-fi', 'Arcade']",326470,Mind Crew,2014,4.99
['Action'],NAM,"['Action', 'FPS', 'Classic', 'Retro', 'War', 'Shooter', ""1990's""]",329650,TNT Team,1998,6.99
['Strategy'],Across the Rhine,"['Strategy', 'World War II']",329620,"MicroProse Software, Inc",1995,6.99
['Strategy'],Command HQ,"['Strategy', 'Retro', ""1990's""]",329630,Ozark Softscape,1990,6.99
['Action'],Eradicator,"['Action', 'FPS', 'Classic', 'First-Person', ""1990's"", 'Shooter', 'Retro']",329640,"Accolade, Inc",1996,6.99
['Simulation'],Silent Service 2,"['Simulation', 'Classic', 'Naval', 'Retro']",329670,"MicroProse Software, Inc",1990,6.99
"['Action', 'RPG']",The World II: Hunting BOSS,"['RPG', 'Action']",323240,Good Games,2014,1.99
"['Action', 'Indie', 'Early Access']",The Joylancer: Legendary Motor Knight,"['Early Access', 'Action', 'Indie', 'Pixel Graphics', 'Retro', 'Female Protagonist', 'Platformer']",315540,alpha six productions,2014,9.99
"['Indie', 'RPG', 'Strategy']",Winged Sakura: Mindy's Arc,"['Strategy', 'Anime', 'RPG', 'Indie', 'Tower Defense', 'Female Protagonist', 'Singleplayer', '2D', 'Difficult', 'Fast-Paced', 'Survival', 'Nudity', 'Fantasy']",331390,WINGED SAKURA GAMES,2014,14.99
"['Adventure', 'Indie', 'RPG']",Pitiri 1977,"['Adventure', 'Indie', 'RPG', 'Platformer']",305740,ILIKESCIFI Games,2014,3.99
"['Indie', 'RPG', 'Strategy']",Crowntakers,"['RPG', 'Strategy', 'Indie', 'Rogue-like', 'Perma Death', 'Fantasy', 'Turn-Based', 'Hex Grid', 'Procedural Generation']",294370,Bulwark Studios,2014,9.99
"['Action', 'Adventure']",Pirate Hell,"['Adventure', 'Action', 'Pirates', 'Naval', 'Sailing', '6DOF']",321080,Sascha Hartleb,2014,5.99
"['Adventure', 'Indie', 'RPG']",A Bird Story,"['Indie', 'Story Rich', 'Great Soundtrack', 'Short', 'Pixel Graphics', 'Adventure', 'RPGMaker', 'Interactive Fiction', 'Singleplayer', '2D', 'RPG', 'Visual Novel', 'Retro', 'Atmospheric', 'Casual', 'Walking Simulator', 'Surreal', 'Top-Down']",327410,Freebird Games,2014,3.99
"['Adventure', 'Indie', 'RPG']",Gunspell - Steam Edition,"['Adventure', 'RPG', 'Indie', 'Puzzle', 'Match 3']",328100,Ino-Co Plus,2014,14.99
"['Adventure', 'Indie', 'Strategy']",Gold Rush! Anniversary,"['Adventure', 'Indie', 'Strategy', 'Point & Click']",319230,Sunlight Games,2014,12.99
"['Action', 'Adventure', 'Indie']",Deadlings: Rotten Edition,"['Action', 'Adventure', 'Indie', 'Puzzle-Platformer', 'Arcade', 'Zombies']",320150,ONE MORE LEVEL,2014,3.99
['Racing'],Toybox Turbos,"['Racing', 'Multiplayer', 'Local Multiplayer', 'Top-Down', 'Arcade', 'Family Friendly', 'VR', '4 Player Local']",287260,Codemasters,2014,14.99
"['RPG', 'Strategy']",Space Hulk Ascension,"['Strategy', 'Warhammer 40K', 'Turn-Based Tactics', 'RPG', 'Games Workshop', 'Turn-Based', 'Tactical', 'Board Game', 'Sci-fi', 'Turn-Based Strategy']",317620,Full Control Studios,2014,29.99
"['Adventure', 'Indie']",Amphora,"['Indie', 'Adventure', 'Puzzle', 'Atmospheric', '2D', 'Female Protagonist', 'Singleplayer', 'Stylized', 'Colorful', 'Great Soundtrack', 'Cute']",331510,Moondrop,2014,13.99
"['Adventure', 'Indie']",Chariot,"['Indie', 'Adventure', 'Local Co-Op', 'Local Multiplayer', 'Platformer', 'Co-op', 'Physics', 'Female Protagonist', 'Controller', 'Puzzle-Platformer']",319450,Frima Studio,2014,14.99
"['Adventure', 'Indie']",Randal's Monday,"['Adventure', 'Indie', 'Point & Click', 'Funny', 'Comedy', 'Dark Humor', 'Story Rich', 'Hand-drawn', '2D']",314810,Nexus Game Studios,2014,19.99
"['Action', 'Indie', 'RPG', 'Strategy']",Deadstone,"['Action', 'Indie', 'RPG', 'Strategy', 'Zombies', 'Top-Down Shooter', 'Local Co-Op', 'Sci-fi', 'Action RPG', 'Tower Defense']",327150,Timeslip Softworks,2014,7.99
"['Action', 'Adventure']",Middle-earth: Shadow of Mordor - Rising Storm Rune,"['Action', 'Adventure']",313381,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",2014,0.99
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Sneaky Sneaky,"['Strategy', 'Casual', 'RPG', 'Indie', 'Stealth', 'Adventure', 'Puzzle']",259410,Naiad Entertainment LLC,2014,4.99
['Strategy'],Company of Heroes 2 - Ardennes Assault,"['Strategy', 'World War II', 'RTS', 'Singleplayer', 'Multiplayer', 'War', 'Action', 'Adventure', 'Historical', 'Co-op', 'Open World', 'Military']",317850,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2014,19.99
['Strategy'],Company of Heroes 2 - Ardennes Assault: Fox Company Rangers,"['Strategy', 'World War II']",323230,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2014,4.99
"['Action', 'Adventure']",Far Cry® 4,"['Open World', 'Action', 'FPS', 'Adventure', 'Shooter', 'First-Person', 'Co-op', 'Multiplayer', 'Singleplayer', 'Hunting', 'Stealth', 'Atmospheric', 'Survival', 'Online Co-Op', 'Story Rich', 'Exploration', 'Crafting', 'Sandbox', 'RPG', 'Action RPG']",298110,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",2014,29.99
"['Action', 'Adventure']",Far Cry® 4 Season Pass,"['Adventure', 'Action', 'Open World', 'FPS', 'First-Person', 'Shooter']",324340,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",2014,29.99
['Simulation'],Ski-World Simulator,['Simulation'],273850,United Independent Entertainment GmbH,2014,9.99
"['Action', 'Indie']",The Blue Flamingo,"['Action', 'Indie', ""Shoot 'Em Up""]",302010,Might and Delight,2014,4.99
['Simulation'],Cities in Motion: Soundtrack,['Simulation'],310040,Colossal Order Ltd.,2014,4.99
"['Adventure', 'Indie']",KEL Reaper of Entropy,"['Indie', 'Adventure', 'RPG']",317950,Tavern Games,2014,1.99
"['Action', 'Adventure', 'Casual', 'Indie']",Never Alone (Kisima Ingitchuna),"['Indie', 'Platformer', 'Local Co-Op', 'Atmospheric', 'Female Protagonist', 'Adventure', 'Story Rich', 'Casual', 'Local Multiplayer', 'Puzzle', 'Cute', 'Puzzle-Platformer', 'Side Scroller', 'Action', 'Great Soundtrack', 'Singleplayer', 'Co-op', 'Short', '2.5D', '2D']",295790,"Upper One Games,E-Line Media",2014,14.99
"['Simulation', 'Strategy']",Cities in Motion 2: Soundtrack,"['Strategy', 'Simulation']",310050,Colossal Order Ltd.,2014,4.99
['Adventure'],Escape Dead Island,"['Zombies', 'Adventure', 'Survival', 'Action', 'Third Person', 'Open World', 'Gore', 'Horror', 'Singleplayer', 'Multiplayer', 'Cartoony', 'Hack and Slash', 'Stealth', 'Atmospheric', 'Co-op']",226560,Fatshark,2014,14.99
"['Action', 'Indie']",Solar Struggle,"['Action', 'Indie', 'Arcade', 'Sci-fi', ""Shoot 'Em Up""]",330680,Z-Software,2014,5.99
"['Action', 'Adventure', 'RPG']",Adventure Time: The Secret Of The Nameless Kingdom,"['Adventure', 'Action', 'RPG', 'Fantasy', 'Top-Down', 'Pixel Graphics', '2D', 'Classic']",298890,WayForward,2014,4.99
"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG', 'Strategy']",Gems of War - Puzzle RPG,"['Free to Play', 'Match 3', 'RPG', 'Puzzle', 'Strategy', 'Casual', 'Adventure', 'Card Game', 'Action', 'Multiplayer', 'Singleplayer', 'Fantasy']",329110,Infinity Plus 2,2014,0.0
