genres,title,tags,id,developer,Añio,price
"['Casual', 'Indie']",Dracula's Legacy,"['Casual', 'Indie', 'Hidden Object', 'Point & Click', 'Vampire', 'Puzzle', 'Female Protagonist']",396790,"Jetdogs Studios,IndeePop",2015,2.99
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",NAVYFIELD,"['Strategy', 'Massively Multiplayer', 'Simulation', 'Free to Play', 'Naval']",675560,SDEnterNET,2006,0.0
"['Action', 'Indie', 'Racing']",Cyberline Racing,"['Racing', 'Indie', 'Action']",514460,MagicIndie,2017,0.99
"['Casual', 'Indie']",Space Hero Line,"['Indie', 'Casual', 'Puzzle', 'Great Soundtrack', '2D', 'Realistic', 'Difficult']",655120,Oriplay,2017,0.99
"['Action', 'Indie', 'Strategy']",Mighty Switch Force! Academy,"['Indie', 'Action', 'Strategy', 'Female Protagonist', 'Local Multiplayer', 'Great Soundtrack', 'Platformer']",350210,WayForward,2015,9.99
"['Action', 'Indie']",A Quiver of Crows,"['Action', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Controller', 'Twin Stick Shooter', 'Singleplayer', 'Local Co-Op', '2D', 'Dark Fantasy', 'Local Multiplayer', 'Shooter', 'Supernatural', 'Demons']",347280,Sheado.net,2016,14.99
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",JCB Pioneer: Mars,"['Early Access', 'Simulation', 'Indie', 'Adventure', 'Action', 'Building', 'Survival', 'Open World', 'Exploration', 'Mars']",536660,Atomicom,2017,24.99
"['Action', 'Casual', 'Indie']",Slimebrawl,"['Action', 'Indie', 'Casual', '4 Player Local', 'Funny', 'Local Multiplayer']",690000,Koloss Kolektiv,2017,5.99
"['Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Strategy', 'Early Access']",大逃亡专家/Escape Expert,"['Early Access', 'Casual', 'Simulation', 'Racing', 'Violent', 'Strategy', 'Adventure', 'Indie', 'RPG', 'Open World', 'Survival', 'Sandbox', 'Singleplayer']",727180,"刘俊亨(Junheng Liu),UNGamingOrg游戏组织玩家",2017,3.99
['Strategy'],Patrician IV: Rise of a Dynasty,"['Strategy', 'Trading', 'Simulation', 'Economy']",57730,Gaming Minds Studios,2011,9.99
"['Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletopia,"['Board Game', 'Simulation', 'Free to Play', 'Strategy', 'Multiplayer', 'RPG', 'Indie', 'Casual']",402560,Tabletopia Inc.,2016,0.0
"['Action', 'Indie']",A.R.E.S.: Berzerker Suit,"['Action', 'Indie']",92302,Extend Studio,2011,0.99
"['Action', 'Adventure', 'Indie', 'Strategy']",Planet R-12,"['Indie', 'Action', 'Adventure', 'Strategy']",408110,"Timushev Vladimir,Composer-Motorin Dmitry (Djinotan)",2016,4.99
"['Adventure', 'Indie']",MechaNika - Original Soundtrack,"['Adventure', 'Indie']",453260,Mango Protocol,2016,0.99
"['Casual', 'Indie', 'Strategy']",The Jackbox Party Pack 4 - Soundtrack,"['Strategy', 'Indie', 'Casual']",714760,"Jackbox Games, Inc.",2017,4.99
"['Adventure', 'Casual', 'Indie']",Immersive Poetry,"['Adventure', 'Indie', 'Casual']",700830,Thalasse Games,2017,2.99
"['Action', 'Indie']",TAOTH - The Adventures of the Herkulez,"['Action', 'Indie']",749470,Andreas Ammer,2017,4.99
"['Indie', 'RPG']",Rogue's Tale,"['Rogue-like', 'RPG', 'Indie', 'Turn-Based', 'Adventure', 'Difficult']",265990,Epixx.org,2014,4.99
"['Adventure', 'Casual', 'Indie', 'RPG']",Beyond Magic,"['Adventure', 'Indie', 'Casual', 'RPG', 'RPGMaker']",463880,Falling Star Studio,2017,2.99
"['Action', 'Adventure', 'Indie']",PulseCharge,"['Indie', 'Adventure', 'Action', 'Platformer']",438010,Frozenmark Games,2016,0.99
"['Action', 'Adventure', 'Indie']",Flinthook,"['Action', 'Indie', 'Pixel Graphics', 'Rogue-lite', 'Adventure', 'Rogue-like', 'Platformer', '2D', 'Difficult', 'Singleplayer', 'Great Soundtrack', 'Side Scroller']",401710,Tribute Games Inc.,2017,14.99
['Simulation'],OMSI 2 Add-on Vienna,['Simulation'],313420,ViewApp,2014,19.99
['Strategy'],Fantasy Wars,"['Strategy', 'Turn-Based', 'Fantasy', 'Turn-Based Strategy', 'Singleplayer']",63900,Ino-Co,2010,4.99
['Action'],Delta Force,"['Action', 'FPS', 'Classic', 'Military']",32620,NovaLogic,1998,4.99
"['Free to Play', 'RPG']",You Doesn't Exist,"['Free to Play', 'RPG', 'Psychedelic', 'RPGMaker', 'Experimental', 'Indie', 'Psychological', 'Philisophical', 'JRPG']",688650,Yo252yo,2017,0.0
['Simulation'],Train Simulator: Class 2F Dock Tank Loco Add-On,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR']",277735,MeshTools,2014,19.99
"['Action', 'Racing']",Glacier 3: The Meltdown,"['Racing', 'Action']",267940,Team 6 Studios,2010,9.99
['Simulation'],X-Plane 10 AddOn - Carenado - F33A Bonanza,['Simulation'],325139,Carenado,2014,24.99
"['Casual', 'Indie', 'Strategy']",Zombie Wars: Invasion,"['Strategy', 'Indie', 'Casual', 'Tower Defense', 'Zombies']",429060,DNZY Games,2016,2.99
"['Free to Play', 'Massively Multiplayer', 'RPG']",Twin Saga,"['Free to Play', 'Massively Multiplayer', 'Anime', 'RPG', 'MMORPG', 'Adventure']",454910,X-Legend,2017,0.0
"['Adventure', 'Casual']",Otherworld: Shades of Fall Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",696010,Boomzap Entertainment,2017,12.99
"['Indie', 'Simulation']",Holy Potatoes! A Weapon Shop?! - Spud Tales: Journey to Olympus,"['Simulation', 'Indie']",391860,Daylight Studios,2015,2.99
['Simulation'],Train Simulator: NKP S-2 Class 'Berkshire' Loco Add-On,['Simulation'],208348,G-TraX,2013,19.99
"['Indie', 'Simulation', 'Strategy', 'Early Access']",DwarfCorp,"['Early Access', 'Indie', 'Strategy', 'Simulation']",252390,Completely Fair Games LLC,2017,19.99
"['Indie', 'RPG', 'Strategy', 'Early Access']",Deep Sky Derelicts,"['Early Access', 'RPG', 'Strategy', 'Indie', 'Tactical', 'Comic Book', 'Dungeon Crawler', 'Sci-fi', 'Space', 'Dark Fantasy', 'Atmospheric', 'Rogue-lite', 'Great Soundtrack', 'Rogue-like', 'Team-Based', 'Card Game']",698640,Snowhound Games,2017,15.99
['RPG'],Two Worlds II - CoT Soundtrack,['RPG'],633980,Reality Pump Studios,2017,2.99
"['Action', 'Indie']",Scrap Galaxy,"['Indie', 'Action', '4 Player Local', '2D', 'Sci-fi', 'Space', 'Local Multiplayer', 'Local Co-Op', 'Building', ""Shoot 'Em Up"", 'Shooter', 'Bullet Hell', 'Arcade', 'Casual', 'Singleplayer', 'Simulation', 'Top-Down', 'Top-Down Shooter', 'Fast-Paced', 'Colorful']",723110,Catalope Games,2017,7.99
"['Action', 'Adventure', 'Indie']",ecotone,"['Adventure', 'Action', 'Indie', 'Platformer', 'Puzzle-Platformer', 'Atmospheric', 'Singleplayer']",446070,Sundae Factory,2016,8.99
"['Racing', 'Sports']",GRID 2 - GTR Racing Pack,"['Racing', 'Sports']",221162,"Codemasters Racing,Feral Interactive (Mac)",2013,4.99
"['Racing', 'Simulation', 'Sports']",F1 2016,"['Racing', 'Simulation', 'Sports', 'Multiplayer', 'Singleplayer', 'Driving', 'Realistic', 'Strategy', 'Controller', 'Co-op', 'Action', 'Free to Play']",391040,"Codemasters,Feral Interactive (Mac)",2016,59.99
"['Casual', 'Indie', 'Simulation']",Puzzle Mania,"['Indie', 'Casual', 'Simulation', 'Puzzle']",665160,Norrland Interactive,2017,4.99
"['Adventure', 'Casual']",Demon Hunter: Chronicles from Beyond,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist', 'Puzzle', 'Mystery', 'Point & Click', 'Singleplayer', '2D', 'Indie', 'Family Friendly', 'Great Soundtrack', 'Fantasy', 'Atmospheric', 'Horror', 'Story Rich']",330990,Brave Giant LTD,2014,9.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",Learn to Fly 3,"['Free to Play', 'Casual', 'Indie', 'Strategy', 'Simulation', 'Action', 'Space', 'Funny', 'Cute', 'Singleplayer', 'Family Friendly', '2D', 'Multiplayer', 'Memes', 'Physics', 'Flight', 'Anime', 'Co-op', 'Sandbox']",589870,Light Bringer Games inc.,2016,0.0
"['Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",Grey Hack,"['Early Access', 'Simulation', 'Indie', 'Massively Multiplayer', 'Hacking']",605230,Loading Home,2017,9.99
"['Free to Play', 'Indie']",Red Trigger,"['Free to Play', 'Indie', 'Puzzle', 'FPS', 'Parkour', 'First-Person', 'Strategy', 'Singleplayer', 'Shooter', 'Action', 'Adventure', 'Futuristic', 'Great Soundtrack', 'Co-op']",491130,Maxime Vézina,2016,0.0
"['Casual', 'Simulation']",Construction Simulator 2015: St. John’s Hospital Fuchsberg,"['Simulation', 'Casual']",404281,weltenbauer. Software Entwicklung GmbH,2015,0.0
"['Casual', 'Indie']",Passage 4,"['Indie', 'Casual']",567860,Netmin Games,2016,8.99
['Indie'],Theme Song OST - Cinderella feat. Meilun,['Indie'],425500,LeeTingChou,2015,0.99
"['Action', 'RPG']",Hyperdimension Neptunia U Bonus Quest,"['Action', 'RPG']",417850,"Idea Factory,Compile Heart,Tamsoft",2016,0.99
"['Action', 'Adventure', 'Indie', 'RPG']",Legend of Mysteria RPG,"['Anime', 'RPG', 'RPGMaker', 'Indie', 'Adventure', 'Action', 'Pixel Graphics', ""Shoot 'Em Up"", 'Singleplayer', 'Casual', 'Fantasy', '2D', 'Turn-Based', 'JRPG', 'Horror', 'Great Soundtrack', 'Arcade', 'Shooter', 'Comedy', 'Story Rich']",407230,Labyrinthine,2015,2.99
"['Action', 'Adventure', 'Indie']",The Aquatic Adventure of the Last Human - Deluxe Extras,"['Action', 'Adventure', 'Indie']",441710,YCJY,2016,4.99
"['Casual', 'Indie', 'Early Access']",Project Lounge,"['Early Access', 'Indie', 'Casual', 'Sandbox', 'Multiplayer']",508710,Aivaras Ivoškus,2016,5.99
['Strategy'],Raging Titan,"['Strategy', 'Tower Defense']",538170,Mad Vulture Games,2016,4.99
['Casual'],Crushing Blow,['Casual'],653760,"Igor Litvinsky,Pavel Voronik",2017,1.99
"['Adventure', 'Indie', 'Simulation']",OMEGA PATTERN - VISUAL NOVEL,"['Adventure', 'Sexual Content', 'Violent', 'Indie', 'Simulation', 'Visual Novel']",617020,Borokai Studio,2017,4.99
"['Free to Play', 'Massively Multiplayer', 'RPG']",Ragnarok Online 2 - Santa Claus Essentials Pack,"['RPG', 'Massively Multiplayer', 'Free to Play']",265090,"Gravity, Inc.",2013,49.99
['RPG'],Atelier Firis - Costume: Ritual Cleric / フィリス衣装『リチュアルクレリック』,['RPG'],620320,"KOEI TECMO GAMES CO., LTD.",2017,1.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access']",Closers,"['Early Access', 'Anime', 'Action', 'Massively Multiplayer', 'RPG', 'Hack and Slash', 'Free to Play', ""Beat 'em up"", 'Side Scroller']",215830,Naddic Games,2017,0.0
"['Action', 'RPG']",The Surge - CREO Special Employee Kit,"['Action', 'RPG', 'Violent']",555300,Deck13,2017,2.99
"['Adventure', 'Indie', 'RPG', 'Strategy']",Dawn's Light 2 - Strategy Guide,"['Strategy', 'Adventure', 'RPG', 'Indie']",532100,John Wizard,2016,0.99
"['Action', 'Indie']",Alien Blitz,"['Action', 'Indie', 'Top-Down Shooter', 'Arcade', 'Sci-fi', 'Bullet Hell']",434240,Jean-Baptiste Simillon,2016,6.99
"['Adventure', 'Indie']",De-Void,"['Adventure', 'Indie', 'Walking Simulator', 'Sci-fi', 'Story Rich', 'Female Protagonist', 'Space', 'Philisophical']",468570,Pulsetense Games,2016,7.99
"['Action', 'Casual', 'RPG', 'Strategy']",Heroes of Myths - Warriors of Gods,"['Action', 'Casual', 'Strategy', 'RPG']",680100,Ihor Kalinin,2017,2.99
['Action'],Vampire: The Masquerade - Bloodlines,"['RPG', 'Vampire', 'Cult Classic', 'Singleplayer', 'Action', 'Supernatural', 'Horror', 'Dark', 'Classic', 'Atmospheric', 'Action RPG', 'Story Rich', 'Great Soundtrack', 'Female Protagonist', 'First-Person', 'Gothic', 'Stealth', 'Third Person', 'Adventure', 'FPS']",2600,Troika Games,2004,19.99
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Crankies Workshop: Grizzbot Assembly,"['Strategy', 'Casual', 'Action', 'Simulation', 'Indie']",705420,Crankies Smartworks,2017,0.99
"['Adventure', 'Casual', 'Indie', 'RPG']",Antiquia Lost,"['RPG', 'Indie', 'Casual', 'Adventure']",648640,Exe Create Inc.,2017,9.99
"['Action', 'Indie']",Rogue'n Roll,"['Action', 'Indie', 'Rogue-lite', 'Top-Down Shooter', 'Fast-Paced', 'Bullet Hell', 'Hack and Slash', 'Rogue-like']",600310,Pierre Brengues,2017,4.99
"['Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports']",Victory: The Age of Racing,"['Racing', 'Free to Play', 'Multiplayer', 'Sports', 'Simulation', 'Indie', 'Arcade', 'Massively Multiplayer', 'Controller', 'Action']",264120,Vae Victis Games,2016,0.0
"['Design &amp; Illustration', 'Early Access']",Arcane Mapper,"['Early Access', 'Design & Illustration']",598180,Arcane Architect,2017,9.99
"['Action', 'Adventure', 'Indie']",Trace Vector,"['Indie', 'Action', 'Adventure', 'Great Soundtrack', 'Arcade', 'Retro']",297410,Vexel Games,2014,6.99
"['Adventure', 'Indie', 'RPG']",Forever Home,"['Indie', 'Adventure', 'RPG', 'Funny', 'JRPG', 'RPGMaker']",718200,Pixel Blade Games,2017,4.99
"['Action', 'Indie']",Quip Anomaly,"['Action', 'Indie']",506470,mentics,2016,1.99
"['Simulation', 'Strategy']",Cities: Skylines - Concerts,"['Strategy', 'Simulation']",614581,Colossal Order Ltd.,2017,6.99
"['Strategy', 'Indie', 'Casual']",Fieldrunners,"['Tower Defense', 'Strategy', 'Indie', 'Casual', 'Singleplayer']",209690,Subatomic Studios LLC,2012,4.99
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Home Behind,"['Adventure', 'RPG', 'Survival', 'Indie', 'Casual', 'Strategy', 'Simulation', 'Building', 'Singleplayer', 'Side Scroller', 'Rogue-like', '2D', 'Turn-Based Tactics', 'Third Person', 'Difficult', 'Foreign', 'Politics', 'Replay Value', 'Atmospheric', 'Mouse only']",467960,TPP Studio,2016,5.99
"['Casual', 'Indie']",Mondrian - Abstraction in Beauty,"['Indie', 'Casual', 'Relaxing', 'Colorful', 'Minimalist', 'Education', 'Top-Down']",392780,Lantana Games,2015,4.99
['Simulation'],Rise of Flight: Intrepid Flyers,['Simulation'],315560,777 Studios,2014,14.99
['Simulation'],Train Simulator: Norfolk Southern GP38-2 High Hood Loco Add-On,['Simulation'],258666,Dovetail Games,2014,19.99
"['Action', 'Indie']",Ratz Instagib,"['Indie', 'FPS', 'Action', 'Arena Shooter', 'Multiplayer', 'Shooter', 'Fast-Paced', 'First-Person']",338170,Lino Slahuschek,2016,8.99
"['Adventure', 'Indie']",The Lion's Song: Episode 1 - Silence,"['Indie', 'Pixel Graphics', 'Choices Matter', 'Episodic', 'Point & Click', 'Adventure', 'Great Soundtrack', 'Story Rich', 'Free to Play', 'Female Protagonist', 'Visual Novel', 'Atmospheric', 'Music', 'Singleplayer']",437160,Mi'pu'mi Games GmbH,2016,0.0
"['Action', 'Adventure', 'Indie']",Viking Squad,"['Action', 'Indie', 'Adventure', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D']",325930,Slick Entertainment Inc.,2016,14.99
"['Action', 'Simulation']",Ship Simulator: Maritime Search and Rescue,"['Simulation', 'Action']",274010,Reality Twist GmbH,2014,17.99
"['Action', 'Strategy']","Warhammer 40,000: Space Wolf - Saga of the Great Awakening","['Strategy', 'Action']",760720,HeroCraft,2017,9.99
"['Action', 'Adventure']",Ultionus: A Tale of Petty Revenge,"['Retro', 'Action', 'Female Protagonist', 'Platformer', 'Pixel Graphics', 'Adventure', 'Indie', 'Sci-fi', '2D', 'Arcade', 'Singleplayer', ""Shoot 'Em Up"", 'Side Scroller', 'Shooter', 'Great Soundtrack', 'Difficult']",279160,Last Dimension,2014,6.99
['Adventure'],Nancy Drew®: Ghost Dogs of Moon Lake,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle']",31850,HeR Interactive,2002,6.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Continent of the Ninth Seal,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Action', 'MMORPG', 'Hack and Slash', 'Adventure', 'Open World', 'Multiplayer', 'PvP', 'Character Customization']",212390,Cloud 9 Studio,2012,0.0
['Action'],Battlezone - Hot Neon (Skin),['Action'],594433,Rebellion,2017,0.99
"['Casual', 'Free to Play', 'Strategy']",Bitardia Cards: Memes of 2ch,"['Free to Play', 'Casual', 'Strategy', 'Memes', 'Card Game']",448310,varlamov5264,2016,0.0
"['Simulation', 'Sports', 'Strategy']",World Basketball Manager 2,"['Sports', 'Strategy', 'Simulation', 'Management']",591910,Icehole Games,2017,9.99
"['Action', 'Indie']",Strike Vector EX,"['Action', 'Indie', 'Shooter', 'Sci-fi', 'Mechs', 'Fast-Paced', 'Multiplayer', 'Flight']",476360,Ragequit Corporation,2017,11.99
['Indie'],Isomorph,"['Indie', 'Puzzle']",516870,PlayerBuce,2016,9.99
"['Action', 'Free to Play', 'Indie', 'Racing', 'Sports', 'Strategy']",HMM Founder's Pack - Gold Edition,"['Strategy', 'Action', 'Indie', 'Sports', 'Racing', 'Free to Play']",587410,Hoplon,2017,79.99
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Scrap Mechanic,"['Early Access', 'Building', 'Multiplayer', 'Sandbox', 'Open World', 'Physics', 'Singleplayer', 'Funny', 'First-Person', 'Simulation', 'Co-op', 'Adventure', 'Third Person', 'Crafting', 'Action', 'Indie', 'Survival', 'Racing', 'Great Soundtrack', 'Atmospheric']",387990,Axolot Games,2016,19.99
"['Action', 'Adventure']","Resident Evil: Revelations Jessica's G18 + Custom Part: ""BSAA""","['Action', 'Adventure']",229629,Capcom,2013,0.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - The Music Box: Japanese Horror,"['Design & Illustration', 'Web Publishing']",653725,Bittersweet Entertainment,2017,34.99
"['Casual', 'Indie']",Catch a Falling Star,"['Casual', 'Indie', 'Relaxing']",451880,Alister Software,2016,0.99
"['Action', 'Adventure', 'Indie']",Super Furball,"['Action', 'Adventure', 'Indie', 'Platformer']",364770,Dustin Gunn,2014,3.99
"['Casual', 'Indie']",Golem Creation Kit,"['Indie', 'Casual', 'Visual Novel']",650680,Illuminated Games,2017,4.99
['Action'],DoDonPachi Resurrection Arrange Album,['Action'],550381,"CAVE Interactive CO.,LTD.",2017,5.99
['RPG'],Fable Anniversary - Scythe Content Pack,['RPG'],315150,Lionhead Studios,2014,9.99
"['Action', 'Adventure', 'Indie']",Stay Close,"['Horror', 'Survival Horror', 'Co-op', 'Adventure', 'Indie', 'Action', 'Psychological Horror', 'Multiplayer']",455120,Blind Bird,2016,8.99
"['Adventure', 'Indie', 'RPG']",Choice of Alexandria,"['Adventure', 'Indie', 'RPG', 'Choose Your Own Adventure', 'Text-Based', 'Interactive Fiction']",466430,Choice of Games,2016,2.99
"['Casual', 'Indie']",Ablepsia,"['Indie', 'Casual', '2D', 'Point & Click']",713680,NedoStudio,2017,0.99
['Action'],Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 1,['Action'],210072,"Capcom U.S.A., Inc.",2012,2.99
"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Sandbox', 'Moddable', 'Classic', 'Building', 'Singleplayer', 'Economy', 'Real-Time with Pause', 'Multiplayer', 'Great Soundtrack', 'Atmospheric']",24780,"EA - Maxis,Aspyr (Mac)",2003,19.99
"['Casual', 'Simulation', 'Strategy']",Campgrounds: The Endorus Expedition Collector's Edition,"['Casual', 'Simulation', 'Strategy']",450150,Jumb-O-Fun,2016,9.99
"['Casual', 'Simulation']",Rocksmith® 2014 – Audioslave - “I Am The Highway”,"['Casual', 'Simulation']",295018,Ubisoft - San Francisco,2014,2.99
['Action'],Half-Life,"['FPS', 'Classic', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'Aliens', 'First-Person', 'Multiplayer', ""1990's"", 'Story Rich', 'Adventure', 'Atmospheric', 'Silent Protagonist', 'Great Soundtrack', 'Moddable', 'Linear', 'Retro', 'Difficult', 'Funny']",70,Valve,1998,9.99
"['Racing', 'Sports']",ATV GP,"['Racing', 'Sports']",385460,Play sp. z o. o.,2015,1.99
['Simulation'],DCS: F-5E Tiger II,['Simulation'],411894,Belsimtek,2016,59.99
['Action'],Sting Shot,['Action'],473441,SANDLOT,2016,0.99
"['Action', 'Casual', 'Indie', 'Early Access']",Witch It,"['Early Access', 'Multiplayer', 'Funny', 'Casual', 'Indie', 'Action', 'Hidden Object', 'Survival', 'First-Person', 'Strategy', 'Stealth', 'Team-Based', 'Open World']",559650,Barrel Roll Games,2017,14.99
"['Action', 'RPG']",Borderlands 2: Headhunter 4: Wedding Day Massacre,"['Action', 'RPG', 'FPS', 'Co-op', 'Shooter', 'Online Co-Op', 'Action RPG', 'Open World', 'Multiplayer', 'Post-apocalyptic', 'Comedy', 'Dark Humor', 'Loot', 'First-Person', 'Adventure', 'Funny']",245950,"Gearbox Software,Aspyr (Mac &amp; Linux)",2014,2.99
"['Adventure', 'Indie', 'RPG']",Realms of Arkania: Star Trail,"['RPG', 'Adventure', 'Indie', 'Remake', 'Turn-Based', 'Fantasy']",288860,Crafty Studios,2017,29.99
['Casual'],Hidden Mysteries: Titanic,"['Casual', 'Hidden Object', 'Point & Click']",369280,Gunnar Games,2012,4.99
"['Simulation', 'Early Access']",Flight Sim World,"['Early Access', 'Simulation', 'Flight', 'Multiplayer', 'Atmospheric', 'Realistic', 'Open World', 'Action', 'Singleplayer', 'Relaxing', 'Building']",389280,Dovetail Games,2017,24.99
"['Action', 'Adventure', 'RPG']",Legend of Kay Anniversary,"['RPG', 'Adventure', 'Action', '3D Platformer', 'Platformer', 'Remake', 'Action-Adventure', 'Martial Arts', 'Singleplayer', 'Great Soundtrack', 'Action RPG', 'Cult Classic', 'Classic', 'Atmospheric']",313810,"Kaiko,Neon Studios",2015,19.99
